Year,State,City by state,Population,Crime Index,Modified Crime Index1,Murder      and non-negligent         man-     slaughter,Forcible rape,Robbery,Aggravated assault,Burglary,Larceny-theft,Motor vehicle theft,Arson1
"2,002",UTAH,Vernon,"2,169",6,6,0,0,0,0,1,4,1,0
"2,002",UTAH,Weathersfield,"2,824",19,19,0,0,0,0,5,11,3,0
"2,002",UTAH,Williston,"7,747",288,288,0,2,1,4,72,201,8,0
"2,002",UTAH,Wilmington,"2,253",63,63,0,1,0,2,17,43,0,0
"2,002",UTAH,Windsor,"3,804",68,68,0,0,0,6,6,51,5,0
"2,002",UTAH,Winhall,711,35,35,0,0,0,1,13,20,1,0
"2,002",UTAH,Winooski,"6,645",328,331,0,2,1,17,92,197,19,3
"2,002",UTAH,Woodstock,"3,273",22,22,0,0,0,1,3,18,0,0
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",VIRGINIA,Abingdon,"8,016",339,339,1,2,2,14,40,266,14,0
"2,002",VIRGINIA,Altavista,"3,529",82,82,0,1,1,5,12,56,7,0
"2,002",VIRGINIA,Appalachia,"1,895",41,41,0,1,0,6,9,25,0,0
"2,002",VIRGINIA,Ashland,"6,821",333,337,1,4,12,8,33,255,20,4
"2,002",VIRGINIA,Bedford,"6,490",232,232,0,11,5,15,29,165,7,0
"2,002",VIRGINIA,Berryville,"3,053",74,74,0,0,0,5,7,60,2,0
"2,002",VIRGINIA,Big Stone Gap,"5,003",112,114,0,0,3,5,15,86,3,2
"2,002",VIRGINIA,Blackstone,"3,786",140,142,1,3,1,2,17,115,1,2
"2,002",VIRGINIA,Bluefield,"5,232",186,186,0,0,5,3,38,136,4,0
"2,002",VIRGINIA,Bridgewater,"5,361",37,38,0,0,0,1,6,27,3,1
"2,002",VIRGINIA,Broadway,"2,259",24,24,0,0,0,1,2,19,2,0
"2,002",VIRGINIA,Buena Vista,"6,542",87,87,0,1,0,15,6,61,4,0
"2,002",VIRGINIA,Cape Charles,"1,169",27,28,0,0,1,2,7,16,1,1
"2,002",VIRGINIA,Cedar Bluff,"1,118",47,47,0,0,1,4,4,36,2,0
"2,002",VIRGINIA,Chase City,"2,532",86,86,1,1,1,2,18,59,4,0
"2,002",VIRGINIA,Chincoteague,"4,448",157,157,0,0,0,4,48,103,2,0
"2,002",VIRGINIA,Clarksville,"1,369",35,35,0,1,0,3,5,23,3,0
"2,002",VIRGINIA,Clifton Forge,"4,420",61,66,1,0,1,8,6,40,5,5
"2,002",VIRGINIA,Clintwood,"1,596",29,29,0,1,0,0,1,27,0,0
"2,002",VIRGINIA,Colonial Beach,"3,326",99,100,0,2,0,11,33,44,9,1
"2,002",VIRGINIA,Covington,"6,494",296,297,2,0,4,12,51,208,19,1
"2,002",VIRGINIA,Dublin,"2,357",47,47,0,0,0,0,3,41,3,0
"2,002",VIRGINIA,Dumfries,"5,087",235,236,0,0,7,17,58,132,21,1
"2,002",VIRGINIA,Emporia,"5,837",451,456,0,5,26,33,59,298,30,5
"2,002",VIRGINIA,Emporia State Police,,0,0,0,0,0,0,0,0,0,0
"2,002",VIRGINIA,Farmville,"7,053",188,189,1,0,4,16,5,159,3,1
"2,002",VIRGINIA,Franklin,"8,599",437,439,0,0,9,19,56,329,24,2
"2,002",VIRGINIA,Galax,"7,044",297,297,0,3,5,16,20,240,13,0
"2,002",VIRGINIA,Gate City,"2,225",27,27,0,0,0,1,5,17,4,0
"2,002",VIRGINIA,Glen Lyn,156,8,10,0,0,0,2,0,6,0,2
"2,002",VIRGINIA,Gordonsville,"1,543",31,31,0,0,1,2,4,22,2,0
"2,002",VIRGINIA,Grottoes,"2,178",10,10,0,0,0,0,2,8,0,0
"2,002",VIRGINIA,Grundy,"1,138",10,10,0,0,1,1,1,7,0,0
"2,002",VIRGINIA,Haymarket,906,18,18,0,0,1,1,3,13,0,0
"2,002",VIRGINIA,Kenbridge,"1,291",19,20,0,0,0,0,3,15,1,1
"2,002",VIRGINIA,La Crosse,636,15,15,0,0,1,1,1,12,0,0
"2,002",VIRGINIA,Lawrenceville,"1,313",33,34,0,0,1,0,0,30,2,1
"2,002",VIRGINIA,Lebanon,"3,373",109,111,0,1,0,4,17,81,6,2
"2,002",VIRGINIA,Lexington,"7,076",121,121,0,1,4,4,13,97,2,0
"2,002",VIRGINIA,Luray,"5,019",68,68,0,1,1,1,18,43,4,0
"2,002",VIRGINIA,Marion,"6,542",208,210,0,2,4,9,22,165,6,2
"2,002",VIRGINIA,Middleburg,652,25,25,0,0,0,1,4,19,1,0
"2,002",VIRGINIA,Mount Jackson,"1,715",35,35,0,0,1,1,5,26,2,0
"2,002",VIRGINIA,Narrows,"2,175",19,20,0,0,0,1,1,13,4,1
"2,002",VIRGINIA,New Market,"1,686",47,47,0,0,0,4,3,38,2,0
"2,002",VIRGINIA,Onley,511,36,36,1,0,0,2,3,29,1,0
"2,002",VIRGINIA,Orange,"4,248",117,117,0,1,3,4,13,78,18,0
"2,002",VIRGINIA,Pennington Gap,"1,835",30,31,0,0,1,0,7,21,1,1
"2,002",VIRGINIA,Pound,"1,122",52,52,0,1,0,9,6,35,1,0
"2,002",VIRGINIA,Pulaski,"9,761",444,448,2,7,2,25,82,310,16,4
"2,002",VIRGINIA,Quantico,578,8,9,0,0,0,3,0,4,1,1
"2,002",VIRGINIA,Richlands,"4,270",205,207,0,3,2,12,41,141,6,2
"2,002",VIRGINIA,Rocky Mount,"4,190",166,166,0,2,2,10,19,124,9,0
"2,002",VIRGINIA,Saltville,"2,271",64,65,0,0,0,2,17,44,1,1
"2,002",VIRGINIA,Shenandoah,"1,935",30,31,0,0,0,3,1,19,7,1
"2,002",VIRGINIA,Stephens City,"1,181",30,30,0,0,0,0,9,20,1,0
"2,002",VIRGINIA,Strasburg,"4,139",78,79,0,2,0,2,7,66,1,1
"2,002",VIRGINIA,Tappahannock,"2,131",123,123,0,0,0,6,17,93,7,0
"2,002",VIRGINIA,Tazewell,"4,334",171,171,0,1,1,6,52,104,7,0
"2,002",VIRGINIA,Victoria,"1,876",25,26,0,0,0,13,0,9,3,1
"2,002",VIRGINIA,Vinton,"8,018",258,261,0,5,1,23,25,193,11,3
"2,002",VIRGINIA,Waverly,"2,380",45,45,0,0,1,0,9,33,2,0
"2,002",VIRGINIA,Weber City,"1,373",41,41,0,0,0,4,3,30,4,0
"2,002",VIRGINIA,West Point,"2,953",92,93,0,1,5,5,10,60,11,1
"2,002",VIRGINIA,Wise,"3,354",121,121,0,0,1,0,20,94,6,0
"2,002",VIRGINIA,Woodstock,"4,072",80,80,0,0,1,2,4,69,4,0
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",WASHINGTON,Battle Ground,"9,572",381,386,0,11,2,11,64,278,15,5
"2,002",WASHINGTON,Bingen,692,32,32,0,0,0,1,6,24,1,0
"2,002",WASHINGTON,Black Diamond,"4,088",81,81,0,0,0,3,16,54,8,0
"2,002",WASHINGTON,Bonney Lake,"9,974",788,788,0,4,9,22,122,556,75,0
"2,002",WASHINGTON,Brewster,"2,254",49,49,0,0,0,1,3,44,1,0
"2,002",WASHINGTON,Brier,"6,573",87,88,0,1,0,0,11,68,7,1
"2,002",WASHINGTON,Buckley,"4,268",180,181,0,5,0,4,21,128,22,1
"2,002",WASHINGTON,Burlington,"6,958","1,363","1,370",0,9,10,9,120,"1,123",92,7
"2,002",WASHINGTON,Carnation,"1,949",63,65,0,3,2,1,16,37,4,2
"2,002",WASHINGTON,Chehalis,"7,267",697,700,0,11,6,12,88,552,28,3
"2,002",WASHINGTON,Chelan,"3,626",166,166,0,0,3,4,33,118,8,0
"2,002",WASHINGTON,Cheney,"9,094",164,168,0,2,4,4,17,124,13,4
"2,002",WASHINGTON,Chewelah,"2,251",73,73,0,0,0,4,6,57,6,0
"2,002",WASHINGTON,Clarkston,"7,555",491,492,0,9,2,16,86,359,19,1
"2,002",WASHINGTON,Cle Elum,"1,808",152,152,0,0,1,6,31,107,7,0
"2,002",WASHINGTON,Clyde Hill,"2,976",51,52,0,0,0,0,9,40,2,1
"2,002",WASHINGTON,Colfax,"2,928",126,129,0,2,0,3,23,91,7,3
"2,002",WASHINGTON,College Place,"8,050",189,189,0,5,0,3,36,137,8,0
"2,002",WASHINGTON,Colton,398,0,0,0,0,0,0,0,0,0,0
"2,002",WASHINGTON,Colville,"5,136",328,328,0,0,1,1,34,274,18,0
"2,002",WASHINGTON,Connell,"3,044",67,67,0,1,0,3,7,54,2,0
"2,002",WASHINGTON,Cosmopolis,"1,642",10,10,0,0,0,1,4,4,1,0
"2,002",WASHINGTON,Coulee Dam,"1,075",29,29,0,0,1,2,9,15,2,0
"2,002",WASHINGTON,Coupeville,"1,774",115,115,0,2,1,0,22,81,9,0
"2,002",WASHINGTON,Dupont,"2,524",23,23,0,0,0,2,11,5,5,0
"2,002",WASHINGTON,Duvall,"4,753",45,45,0,0,0,2,5,35,3,0
"2,002",WASHINGTON,East Wenatchee,"5,928",613,613,0,3,1,6,70,512,21,0
"2,002",WASHINGTON,Eatonville,"2,072",94,94,0,4,0,4,28,47,11,0
"2,002",WASHINGTON,Edgewood,"9,359",256,259,0,2,2,10,71,140,31,3
"2,002",WASHINGTON,Elma,"3,139",171,172,0,1,1,0,30,124,15,1
"2,002",WASHINGTON,Elmer City,274,0,0,0,0,0,0,0,0,0,0
"2,002",WASHINGTON,Ephrata,"7,010",450,456,0,6,2,5,115,301,21,6
"2,002",WASHINGTON,Everson,"2,095",89,89,1,0,0,3,21,59,5,0
"2,002",WASHINGTON,Ferndale,"9,018",567,571,0,1,3,15,85,434,29,4
"2,002",WASHINGTON,Fife,"4,926",747,749,0,8,14,21,101,490,113,2
"2,002",WASHINGTON,Fircrest,"6,042",192,192,1,0,3,0,36,120,32,0
"2,002",WASHINGTON,Forks,"3,213",182,182,0,0,0,3,48,124,7,0
"2,002",WASHINGTON,Goldendale,"3,871",209,211,0,0,0,9,20,165,15,2
"2,002",WASHINGTON,Grand Coulee,924,59,59,0,0,2,6,27,22,2,0
"2,002",WASHINGTON,Grandview,"8,625",563,564,0,1,2,10,101,405,44,1
"2,002",WASHINGTON,Granger,"2,605",140,141,0,3,0,0,24,101,12,1
"2,002",WASHINGTON,Granite Falls,"2,417",147,147,0,0,3,2,20,109,13,0
"2,002",WASHINGTON,Hoquiam,"9,367",563,570,1,0,1,6,147,378,30,7
"2,002",WASHINGTON,Ilwaco,978,24,24,0,0,0,0,10,12,2,0
"2,002",WASHINGTON,Kalama,"1,836",110,110,0,0,2,3,17,84,4,0
"2,002",WASHINGTON,Kettle Falls,"1,573",56,56,0,0,0,0,20,36,0,0
"2,002",WASHINGTON,La Center,"1,703",36,36,0,0,0,0,5,21,10,0
"2,002",WASHINGTON,Lake Stevens,"6,550",175,177,0,1,1,10,23,121,19,2
"2,002",WASHINGTON,Langley,987,50,50,0,0,0,1,12,37,0,0
"2,002",WASHINGTON,Long Beach,"1,321",64,64,0,0,0,2,21,40,1,0
"2,002",WASHINGTON,Lynden,"9,288",226,226,0,0,0,3,23,198,2,0
"2,002",WASHINGTON,Mabton,"1,947",27,27,0,1,1,1,14,4,6,0
"2,002",WASHINGTON,McCleary,"1,497",54,54,0,0,0,1,25,25,3,0
"2,002",WASHINGTON,Medina,"3,101",93,93,0,0,1,3,22,64,3,0
"2,002",WASHINGTON,Milton,"5,967",371,375,0,2,8,14,55,246,46,4
"2,002",WASHINGTON,Montesano,"3,410",169,169,0,0,1,3,21,137,7,0
"2,002",WASHINGTON,Morton,"1,076",99,100,0,0,0,3,10,80,6,1
"2,002",WASHINGTON,Mossyrock,500,14,14,0,0,0,0,3,10,1,0
"2,002",WASHINGTON,Moxee,846,27,27,0,0,0,0,11,12,4,0
"2,002",WASHINGTON,Napavine,"1,401",43,43,0,1,0,3,4,33,2,0
"2,002",WASHINGTON,Newcastle,"7,966",209,210,1,2,6,1,45,122,32,1
"2,002",WASHINGTON,Newport,"1,978",122,123,0,0,3,5,18,87,9,1
"2,002",WASHINGTON,Normandy Park,"6,582",137,138,0,0,2,2,26,86,21,1
"2,002",WASHINGTON,North Bend,"4,887",199,200,0,2,4,8,37,139,9,1
"2,002",WASHINGTON,Northport,346,9,9,0,0,0,2,2,5,0,0
"2,002",WASHINGTON,Ocean Shores,"3,950",292,292,0,0,1,1,85,187,18,0
"2,002",WASHINGTON,Odessa,985,21,21,0,0,0,0,8,13,0,0
"2,002",WASHINGTON,Omak,"4,862",285,285,0,4,1,13,41,215,11,0
"2,002",WASHINGTON,Oroville,"1,702",75,75,0,1,1,6,19,45,3,0
"2,002",WASHINGTON,Orting,"3,871",92,94,0,1,1,5,17,57,11,2
"2,002",WASHINGTON,Othello,"6,020",427,431,0,2,1,10,55,334,25,4
"2,002",WASHINGTON,Pacific,"5,691",196,197,0,0,1,1,33,117,44,1
"2,002",WASHINGTON,Palouse,"1,041",57,57,0,0,1,7,13,32,4,0
"2,002",WASHINGTON,Pe Ell,676,17,17,0,0,0,1,3,11,2,0
"2,002",WASHINGTON,Port Orchard,"7,922",590,596,0,13,6,34,100,435,2,6
"2,002",WASHINGTON,Port Townsend,"8,581",304,304,0,4,0,14,52,225,9,0
"2,002",WASHINGTON,Poulsbo,"7,015",222,224,0,1,2,4,33,160,22,2
"2,002",WASHINGTON,Prosser,"4,981",194,195,0,0,0,2,35,148,9,1
"2,002",WASHINGTON,Quincy,"5,194",353,355,0,5,0,11,71,251,15,2
"2,002",WASHINGTON,Rainier,"1,536",40,40,0,0,0,3,9,27,1,0
"2,002",WASHINGTON,Raymond,"3,063",53,53,0,0,1,15,1,36,0,0
"2,002",WASHINGTON,Reardan,626,12,12,0,0,0,1,4,7,0,0
"2,002",WASHINGTON,Republic,982,24,24,0,0,0,5,5,13,1,0
"2,002",WASHINGTON,Ridgefield,"2,211",51,51,0,0,0,0,7,42,2,0
"2,002",WASHINGTON,Ritzville,"1,787",75,76,0,0,0,0,12,61,2,1
"2,002",WASHINGTON,Rosalia,667,7,7,0,1,0,0,1,4,1,0
"2,002",WASHINGTON,Royal City,"1,877",77,77,0,0,0,3,32,33,9,0
"2,002",WASHINGTON,Ruston,759,22,22,0,1,0,2,5,13,1,0
"2,002",WASHINGTON,Sedro Woolley,"8,915",784,789,0,5,5,8,132,576,58,5
"2,002",WASHINGTON,Selah,"6,497",374,375,0,1,4,2,74,272,21,1
"2,002",WASHINGTON,Sequim,"4,463",284,286,0,1,2,3,25,240,13,2
"2,002",WASHINGTON,Shelton,"8,692",962,964,1,16,9,21,134,720,61,2
"2,002",WASHINGTON,Snohomish,"8,746",519,523,1,1,5,5,60,386,61,4
"2,002",WASHINGTON,Snoqualmie,"1,679",120,122,0,0,0,2,16,93,9,2
"2,002",WASHINGTON,South Bend,"1,860",47,47,0,0,0,3,14,28,2,0
"2,002",WASHINGTON,Stanwood,"4,039",236,237,0,1,3,5,31,176,20,1
"2,002",WASHINGTON,Steilacoom,"6,229",162,163,0,0,1,9,34,103,15,1
"2,002",WASHINGTON,Sultan,"3,443",153,153,0,0,1,9,32,107,4,0
"2,002",WASHINGTON,Sumas,988,25,25,0,0,0,1,4,18,2,0
"2,002",WASHINGTON,Sumner,"8,756",474,478,0,5,5,13,83,300,68,4
"2,002",WASHINGTON,Tenino,"1,490",70,70,0,0,0,0,15,52,3,0
"2,002",WASHINGTON,Tieton,"1,188",25,25,0,0,0,0,8,15,2,0
"2,002",WASHINGTON,Toledo,672,20,20,0,0,0,2,4,13,1,0
"2,002",WASHINGTON,Tonasket,"1,024",40,40,0,0,0,0,5,34,1,0
"2,002",WASHINGTON,Toppenish,"9,212",935,945,1,8,19,24,199,606,78,10
"2,002",WASHINGTON,Twisp,966,13,13,0,0,0,2,7,4,0,0
"2,002",WASHINGTON,Union Gap,"5,788",707,711,0,8,4,9,97,546,43,4
"2,002",WASHINGTON,Vader,608,14,14,0,1,0,1,1,9,2,0
"2,002",WASHINGTON,Wapato,"4,718",320,321,0,1,7,5,83,178,46,1
"2,002",WASHINGTON,Washougal,"8,850",367,373,0,4,8,11,59,261,24,6
"2,002",WASHINGTON,Westport,"2,200",126,126,0,2,0,2,36,83,3,0
"2,002",WASHINGTON,West Richland,"8,634",117,117,0,1,0,11,26,75,4,0
"2,002",WASHINGTON,White Salmon,"2,258",65,65,0,0,0,2,11,48,4,0
"2,002",WASHINGTON,Wilbur,941,16,16,0,0,0,0,3,13,0,0
"2,002",WASHINGTON,Wilkeson,407,17,17,0,0,0,4,7,5,1,0
"2,002",WASHINGTON,Winlock,"1,201",37,37,0,0,0,0,9,25,3,0
"2,002",WASHINGTON,Winthrop,359,7,7,0,0,0,0,0,7,0,0
"2,002",WASHINGTON,Woodinville,"9,467",492,496,0,3,11,9,101,304,64,4
"2,002",WASHINGTON,Woodland,"3,892",137,138,0,3,4,1,28,85,16,1
"2,002",WASHINGTON,Yarrow Point,"1,038",32,32,0,0,0,0,12,17,3,0
"2,002",WASHINGTON,Yelm,"3,386",296,297,0,2,3,3,64,215,9,1
"2,002",WASHINGTON,Zillah,"2,263",174,174,0,2,1,2,46,113,10,0
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",WEST VIRGINIA,Athens,"1,099",7,7,0,0,0,0,2,5,0,0
"2,002",WEST VIRGINIA,Barboursville,"3,172",301,302,0,0,1,1,35,262,2,1
"2,002",WEST VIRGINIA,Benwood,"1,580",14,14,0,0,0,1,0,12,1,0
"2,002",WEST VIRGINIA,Bethany,981,0,0,0,0,0,0,0,0,0,0
"2,002",WEST VIRGINIA,Buckhannon,"5,705",119,119,0,0,0,1,17,96,5,0
"2,002",WEST VIRGINIA,Cameron,"1,208",6,6,0,0,0,1,2,3,0,0
"2,002",WEST VIRGINIA,Chapmanville,"1,207",64,64,0,0,0,6,10,44,4,0
"2,002",WEST VIRGINIA,Chesapeake,"1,637",29,29,0,0,0,7,0,18,4,0
"2,002",WEST VIRGINIA,Clendenin,"1,112",18,18,0,0,0,3,5,10,0,0
"2,002",WEST VIRGINIA,East Bank,929,16,16,0,0,0,5,1,9,1,0
"2,002",WEST VIRGINIA,Elkins,"7,006",363,367,0,3,3,21,88,242,6,4
"2,002",WEST VIRGINIA,Follansbee,"3,104",46,46,0,0,0,6,12,25,3,0
"2,002",WEST VIRGINIA,Gauley Bridge,735,1,1,0,0,0,0,1,0,0,0
"2,002",WEST VIRGINIA,Gilbert,415,5,5,0,0,0,2,2,1,0,0
"2,002",WEST VIRGINIA,Glasgow,780,4,4,0,0,0,0,0,2,2,0
"2,002",WEST VIRGINIA,Glen Dale,"1,547",26,26,0,0,0,2,5,18,1,0
"2,002",WEST VIRGINIA,Glenville,"1,539",21,22,0,0,0,5,7,6,3,1
"2,002",WEST VIRGINIA,Grafton,"5,470",44,45,0,0,1,4,5,29,5,1
"2,002",WEST VIRGINIA,Grantsville,563,1,1,0,0,0,0,1,0,0,0
"2,002",WEST VIRGINIA,Grant Town,654,0,0,0,0,0,0,0,0,0,0
"2,002",WEST VIRGINIA,Granville,775,4,4,0,0,0,2,1,1,0,0
"2,002",WEST VIRGINIA,Handley,361,0,0,0,0,0,0,0,0,0,0
"2,002",WEST VIRGINIA,Hartford City,517,3,3,0,0,0,0,1,1,1,0
"2,002",WEST VIRGINIA,Henderson,324,0,0,0,0,0,0,0,0,0,0
"2,002",WEST VIRGINIA,Hinton,"2,869",37,37,1,0,0,8,10,16,2,0
"2,002",WEST VIRGINIA,Kenova,"3,473",220,220,0,1,1,36,13,153,16,0
"2,002",WEST VIRGINIA,Kermit,208,0,0,0,0,0,0,0,0,0,0
"2,002",WEST VIRGINIA,Lewisburg,"3,611",109,111,0,1,0,0,12,94,2,2
"2,002",WEST VIRGINIA,Logan,"1,624",176,176,0,0,0,6,20,143,7,0
"2,002",WEST VIRGINIA,Man,767,16,18,0,0,3,1,4,8,0,2
"2,002",WEST VIRGINIA,Mannington,"2,116",4,4,0,0,0,0,3,1,0,0
"2,002",WEST VIRGINIA,Marlinton,"1,200",15,15,0,0,0,4,6,5,0,0
"2,002",WEST VIRGINIA,Mason,"1,061",23,23,0,0,0,1,2,19,1,0
"2,002",WEST VIRGINIA,Matewan,496,0,0,0,0,0,0,0,0,0,0
"2,002",WEST VIRGINIA,Matoaka,316,5,5,0,0,0,3,1,1,0,0
"2,002",WEST VIRGINIA,Mitchell Heights,300,0,0,0,0,0,0,0,0,0,0
"2,002",WEST VIRGINIA,Moorefield,"2,366",38,39,0,0,1,9,12,13,3,1
"2,002",WEST VIRGINIA,Mount Hope,"1,482",42,42,0,0,0,1,8,29,4,0
"2,002",WEST VIRGINIA,New Cumberland,"1,096",11,14,0,0,0,2,3,6,0,3
"2,002",WEST VIRGINIA,New Martinsville,"5,963",94,95,0,0,0,5,8,77,4,1
"2,002",WEST VIRGINIA,Northfork,517,2,2,0,0,0,1,1,0,0,0
"2,002",WEST VIRGINIA,Nutter Fort,"1,680",22,22,0,0,1,0,2,16,3,0
"2,002",WEST VIRGINIA,Oceana,"1,545",63,63,0,0,0,8,12,40,3,0
"2,002",WEST VIRGINIA,Pineville,712,27,27,0,0,0,3,5,18,1,0
"2,002",WEST VIRGINIA,Point Pleasant,"4,620",196,197,0,0,0,7,35,144,10,1
"2,002",WEST VIRGINIA,Ravenswood,"4,017",62,62,0,0,0,4,13,42,3,0
"2,002",WEST VIRGINIA,Richwood,"2,468",12,12,0,0,0,1,2,8,1,0
"2,002",WEST VIRGINIA,Ripley,"3,252",67,67,0,0,0,3,3,59,2,0
"2,002",WEST VIRGINIA,Romney,"1,933",16,16,0,0,0,1,1,9,5,0
"2,002",WEST VIRGINIA,Ronceverte,"1,552",30,30,0,0,0,1,13,14,2,0
"2,002",WEST VIRGINIA,Rowlesburg,611,3,3,0,0,0,0,2,1,0,0
"2,002",WEST VIRGINIA,Salem,"1,999",15,15,0,0,0,1,2,10,2,0
"2,002",WEST VIRGINIA,Spencer,"2,343",89,90,0,0,0,3,8,70,8,1
"2,002",WEST VIRGINIA,Star City,"1,361",31,31,0,2,0,4,6,18,1,0
"2,002",WEST VIRGINIA,St. Marys,"2,010",20,20,0,0,1,0,5,14,0,0
"2,002",WEST VIRGINIA,Stonewood,"1,809",32,32,0,1,0,7,1,23,0,0
"2,002",WEST VIRGINIA,Summersville,"3,283",120,120,0,1,2,7,8,93,9,0
"2,002",WEST VIRGINIA,War,785,50,50,0,0,2,3,13,29,3,0
"2,002",WEST VIRGINIA,Welch,"2,673",83,83,0,0,1,7,17,56,2,0
"2,002",WEST VIRGINIA,Weston,"4,301",10,10,0,0,0,2,0,8,0,0
"2,002",WEST VIRGINIA,Westover,"3,927",105,105,0,0,1,6,18,73,7,0
"2,002",WEST VIRGINIA,Williamson,"3,402",108,108,0,0,0,9,44,40,15,0
"2,002",WEST VIRGINIA,Williamstown,"2,985",48,48,0,0,0,1,6,36,5,0
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",,,,,,,,,,,,,
"2,002",WISCONSIN,Algoma,"3,405",109,109,0,1,1,2,13,92,0,0
"2,002",WISCONSIN,Altoona,"6,795",171,171,0,1,0,2,30,132,6,0
"2,002",WISCONSIN,Amery,"2,886",132,132,0,0,1,10,32,84,5,0
"2,002",WISCONSIN,Antigo,"8,683",445,445,0,0,0,34,57,335,19,0
"2,002",WISCONSIN,Arcadia,"2,437",79,79,0,0,0,2,21,53,3,0
"2,002",WISCONSIN,Ashland,"8,745",370,372,0,1,0,7,39,301,22,2
"2,002",WISCONSIN,Bangor,"1,420",38,38,0,0,0,0,5,32,1,0
"2,002",WISCONSIN,Barron,"3,295",66,66,0,1,0,9,13,39,4,0
"2,002",WISCONSIN,Bayfield,620,14,14,0,0,0,1,1,11,1,0
"2,002",WISCONSIN,Bayside,"4,584",51,51,0,0,1,1,6,43,0,0
"2,002",WISCONSIN,Belleville,"1,936",9,9,0,0,0,1,1,7,0,0
"2,002",WISCONSIN,Beloit Town,"7,139",290,291,0,1,5,5,72,192,15,1
"2,002",WISCONSIN,Berlin,"5,382",168,169,0,4,1,11,20,128,4,1
"2,002",WISCONSIN,Black River Falls,"6,288",178,179,0,3,2,4,19,145,5,1
"2,002",WISCONSIN,Blanchardville,817,16,16,0,0,0,1,0,15,0,0
"2,002",WISCONSIN,Bloomer,"3,395",64,64,0,0,0,0,5,58,1,0
"2,002",WISCONSIN,Bloomfield,"5,617",101,102,0,1,0,5,33,55,7,1
"2,002",WISCONSIN,Boscobel,"3,091",53,53,0,0,0,5,9,34,5,0
"2,002",WISCONSIN,Brillion,"2,979",8,8,0,0,0,0,2,6,0,0
"2,002",WISCONSIN,Brodhead,"3,226",48,48,0,0,0,0,17,27,4,0
"2,002",WISCONSIN,Brookfield Township,"6,482",202,202,0,4,3,7,29,147,12,0
"2,002",WISCONSIN,Burlington Town,"6,476",92,92,0,0,0,2,15,72,3,0
"2,002",WISCONSIN,Butler,"1,908",80,80,0,3,1,3,10,54,9,0
"2,002",WISCONSIN,Campbellsport,"1,941",21,21,0,0,0,0,0,21,0,0
"2,002",WISCONSIN,Campbell Township,"4,474",74,74,0,1,1,1,12,56,3,0
"2,002",WISCONSIN,Chenequa,592,3,3,0,0,0,0,1,2,0,0
"2,002",WISCONSIN,Chilton,"3,761",91,91,0,0,0,5,12,70,4,0
"2,002",WISCONSIN,Cleveland,"1,381",15,15,0,0,0,0,0,15,0,0
"2,002",WISCONSIN,Clinton,"2,193",67,67,0,0,0,0,4,62,1,0
"2,002",WISCONSIN,Clintonville,"4,804",217,220,0,0,0,3,25,183,6,3
"2,002",WISCONSIN,Colby-Abbotsford,"3,624",111,111,0,0,0,1,12,95,3,0
"2,002",WISCONSIN,Columbus,"4,543",123,123,0,0,0,3,8,112,0,0
"2,002",WISCONSIN,Combined Locks,"2,457",28,28,0,0,0,5,0,22,1,0
"2,002",WISCONSIN,Cornell,"1,488",31,31,0,0,0,0,4,24,3,0
"2,002",WISCONSIN,Cottage Grove,"8,012",108,108,0,0,0,0,17,84,7,0
"2,002",WISCONSIN,Crandon,"1,989",68,68,0,0,0,7,10,50,1,0
"2,002",WISCONSIN,Cuba City,"2,187",35,36,0,0,0,0,7,28,0,1
"2,002",WISCONSIN,Dane,810,5,5,0,0,0,0,1,4,0,0
"2,002",WISCONSIN,Darien,"1,594",32,32,0,0,0,0,4,26,2,0
"2,002",WISCONSIN,Darlington,"2,453",37,37,0,2,0,1,1,27,6,0
"2,002",WISCONSIN,Deerfield,"2,000",45,45,0,0,0,1,4,39,1,0
"2,002",WISCONSIN,Delafield,"6,566",142,142,0,1,1,2,12,124,2,0
"2,002",WISCONSIN,Delavan,"8,071",415,415,0,1,1,8,31,364,10,0
"2,002",WISCONSIN,Delavan Town,"4,625",192,193,0,2,0,12,32,140,6,1
"2,002",WISCONSIN,Denmark,"1,986",15,15,0,0,0,1,4,8,2,0
"2,002",WISCONSIN,Dodgeville,"4,281",127,127,0,1,0,4,8,109,5,0
"2,002",WISCONSIN,Durand,"1,997",35,35,0,0,0,4,5,26,0,0
"2,002",WISCONSIN,Eagle Village,"1,731",15,15,0,0,0,0,3,12,0,0
"2,002",WISCONSIN,East Troy,"3,615",208,211,0,0,0,6,16,181,5,3
"2,002",WISCONSIN,Edgar,"1,406",13,13,0,0,0,2,1,9,1,0
"2,002",WISCONSIN,Edgerton,"5,004",73,73,0,0,1,3,7,59,3,0
"2,002",WISCONSIN,Eleva,644,12,12,0,0,0,2,5,5,0,0
"2,002",WISCONSIN,Elkhart Lake,"1,036",19,19,0,0,0,0,1,18,0,0
"2,002",WISCONSIN,Elkhorn,"7,411",209,214,0,3,0,9,25,169,3,5
